gene,mean_c2,mean_other,log2fc,pvalue
CYB5R1,10.31869215990876,10.141133625885509,0.17755853402325172,0.019156522782624585
TTC1,10.291599832848213,10.214770564764438,0.07682926808377566,0.2774766699020753
TSPAN31,10.120166629886757,10.277778405396807,-0.15761177551005012,0.04093625580308954
AP1S1,10.342899399890323,10.175631477599474,0.16726792229084886,0.02383990112241349
FAM36A,10.23960134086763,10.174717181976353,0.0648841588912763,0.42860369179212865
HCFC1R1,10.215451774404047,10.109411804641377,0.10603996976266927,0.2184149560622551
HARS,10.324633891031542,10.232719967993853,0.09191392303768886,0.13670481742421445
SAMM50,10.246844170348801,10.222173781209648,0.024670389139153315,0.7453798083856096
NUS1,10.242931016555993,10.271183785462767,-0.02825276890677486,0.6447659838873459
CDH11,8.921383552522625,9.923306613996552,-1.001923061473926,1.4118469811182708e-07
MBD3,10.187558553513465,10.285006071530027,-0.09744751801656193,0.11004231012046382
MFSD1,10.412135109102524,10.103609669510226,0.30852543959229806,4.4417675614385894e-05
PRKRA,10.294661035647025,10.243283122596793,0.05137791305023143,0.39376849198190134
ITPKB,10.11765263785192,10.16828896242965,-0.05063632457772904,0.5898873727118485
PHF10,9.990842843890642,10.23442201311118,-0.24357916922053846,0.005148096725198009
ACAA2,10.112787348598033,10.171157600810046,-0.058370252212013085,0.550018299609191
CAMKK2,10.150629919688159,10.314154409738721,-0.16352449005056258,0.009432585368853236
HDGFL2,10.25647603062839,10.265696995808822,-0.009220965180432472,0.8638684848842425
USP54,9.946417258282608,10.283683147178472,-0.33726588889586395,0.0004295181436817535
WDR33,10.249336179130776,10.311240984156672,-0.06190480502589679,0.16524870988123275
SPCS2,10.32341729034595,10.151345385805959,0.17207190453999033,0.011877138534833487
DUSP16,9.892404744312971,10.209221272069756,-0.31681652775678515,0.0008074647134371645
SYT11,9.660943033652561,10.153182561471047,-0.49223952781848546,0.00020682063023338845
SC5DL,10.128604590088797,10.086067872079443,0.042536718009353436,0.6912077246881536
NARF,10.274298475262961,10.203066945443881,0.07123152981908021,0.30634697307946335
GLRX3,10.232217175755428,10.191143750098098,0.04107342565733063,0.6237138400427469
IFT52,9.999340077553455,10.296950870146533,-0.297610792593078,4.767377674800019e-05
RAI2,10.044359841337139,9.986490917248252,0.05786892408888633,0.6428613168234074
TTC17,10.135976170187922,10.308486185346636,-0.17251001515871422,0.004679213422117419
ALAS1,10.380137777215188,10.223857324198267,0.15628045301692062,0.003367940062789129
ZDHHC4,10.151161353180349,10.259102756271416,-0.10794140309106659,0.13758341469882548
VTA1,10.192465756589083,10.258641223767484,-0.06617546717840028,0.32295149050176053
SNAP23,10.265008703577712,10.24398537054374,0.021023333033971525,0.708132115376976
SH3BP5,10.066456247608444,10.134106009622073,-0.06764976201362849,0.5031802318121013
PINK1,10.110813814094625,10.27587311532274,-0.16505930122811563,0.013231984325148015
DENND4B,10.168380250987337,10.286674497705182,-0.11829424671784494,0.058719082380810805
ADPGK,10.371270792260363,10.184226937110648,0.18704385514971555,0.004836006653144407
PDGFRB,9.513505329039905,10.021401910748503,-0.5078965817085983,9.660221718996144e-05
BCAS4,10.094960045355853,10.022221409980796,0.07273863537505676,0.5268269308354416
BRD7,10.175665215254794,10.27633177156554,-0.10066655631074539,0.10325034257826658
BMS1,10.180737848213687,10.27533439158857,-0.09459654337488388,0.11033818788489043
C15orf44,10.302514184733118,10.228825804094868,0.07368838063825045,0.18659883419055023
CCNC,10.065496709336953,10.163818370133843,-0.09832166079688953,0.31059118768016103
WAPAL,10.082370561833725,10.295238424218075,-0.21286786238434985,0.0015793848346601237
ZCRB1,10.228092849981035,10.22420494112986,0.0038879088511745152,0.9526119029408637
C17orf37,10.059988262532288,9.762394642997535,0.2975936195347533,0.009767731019227137
NEK7,10.206220834594347,10.249998445353512,-0.04377761075916453,0.5009786600047257
ITGB1BP1,10.293741712939884,10.175655643841644,0.11808606909823993,0.10055993908975742
GNAQ,10.108874750588132,10.229750056609813,-0.12087530602168073,0.1416251514689821
ODF2,10.174602751743274,10.21594769918623,-0.04134494744295658,0.5747743609894015
NRP1,9.970124294818143,10.056081639910554,-0.08595734509241026,0.45542531568456524
ZNF768,10.213066010848937,10.260313101650745,-0.047247090801807445,0.4097361272540374
HDAC3,10.280026399909579,10.233459567245525,0.04656683266405359,0.4495599170487057
UTRN,10.045578026379369,10.18250427076907,-0.13692624438970036,0.15134444321543514
CAMLG,10.206141761198154,10.164436790081012,0.041704971117141554,0.6186287511822703
VOPP1,10.230431487322761,10.234268382518936,-0.0038368951961746944,0.9518869189580628
RAB5A,10.257291365010902,10.271284208621987,-0.013992843611084993,0.7845033819297841
COL11A1,7.575049462305619,8.038228605900436,-0.46317914359481716,0.2030920271396214
MYD88,10.454176920727067,10.093437717378917,0.3607392033481496,2.0349589938495748e-07
C9orf78,10.307769716059608,10.236824294230749,0.07094542182885988,0.1780912473370628
AKR7A2,10.176597348927123,10.214501341640783,-0.03790399271366063,0.6031498842188945
IRF3,10.342475440217042,10.132977821368579,0.20949761884846296,0.001044201270287977
STX5,10.33031048366218,10.240460619272996,0.08984986438918341,0.06899691117688464
TP53BP2,10.048588714996566,10.255353232597892,-0.20676451760132686,0.0037040945184157806
UBE4A,10.095093392823568,10.290268287358227,-0.19517489453465942,0.0019871148875021515
MRPL13,10.322679255310621,9.984370967256393,0.33830828805422897,0.0010553454017063083
RRM2,10.237932934364093,9.908260450639382,0.3296724837247105,0.00351409162719194
EIF1B,10.153613121727638,10.230244287876497,-0.07663116614885901,0.2896838384327043
C1orf128,10.289680456530306,10.199220927053583,0.09045952947672298,0.16004352843754655
SLC6A10P,5.290942234439806,7.19955311968394,-1.9086108852441344,1.2460353952513545e-06
TSNAX,10.228277693561616,10.237851181533651,-0.009573487972035721,0.8677235433814486
CCNG2,10.104453488605719,10.213761319322494,-0.10930783071677475,0.17954956305601397
B3GNT2,10.263663123139583,10.138302021154047,0.1253611019855363,0.09208422055495069
SH3KBP1,10.039873219079226,10.154845374275233,-0.11497215519600701,0.20437804180124305
ARFIP2,10.25650193584495,10.192660267537388,0.06384166830756222,0.3408975521463089
MAST2,10.171629896355459,10.235226783182068,-0.06359688682660902,0.3473777229446675
PHF12,10.13023553008282,10.196993622785742,-0.06675809270292277,0.34727176574069696
EIF2B5,10.32734868470371,10.201409678827506,0.12593900587620332,0.021014219375762047
HIVEP2,9.956893172824163,10.171482032449479,-0.21458885962531582,0.02329700451625802
COPS8,10.052849425103602,10.290294883194555,-0.23744545809095285,0.0003040956469544969
RBMS2,10.001098691753873,10.252069875687281,-0.2509711839334088,0.0025437127483140883
WDR3,10.286787643372433,10.156247887560633,0.13053975581179955,0.06696792830925345
ZNF629,10.049587888929803,10.276435089909917,-0.22684720098011368,0.001642974420321152
IDH3G,10.411780969884509,10.072353925472196,0.33942704441231264,1.7296439036401793e-06
VMA21,10.268573158533895,10.153073104310572,0.11550005422332354,0.11229254640452896
RAI1,10.007724180221867,10.23551014078662,-0.2277859605647521,0.007549601015093086
ZNF592,10.015530239000176,10.260348623110112,-0.2448183841099354,0.000696730807121399
L1CAM,8.55917675228251,9.547889507208057,-0.9887127549255457,9.635779188030205e-05
NIPA2,10.362925696217733,10.167187599661949,0.19573809655578422,0.0012805744013128484
TSEN34,10.33176788614145,10.104647233845194,0.22712065229625544,0.0032138806285895434
CHD7,9.694425490445596,10.159207883476457,-0.4647823930308608,5.756726601340895e-05
RBX1,10.393807145227782,10.045610733213689,0.3481964120140937,2.054121989828323e-05
SETD3,10.20469678837337,10.23411415120841,-0.02941736283503893,0.6382768154848644
ZNF410,10.251954201757801,10.211265631387434,0.040688570370367216,0.4898511312214957
ASCC2,10.370192292522312,10.053206859071821,0.31698543345049046,0.00024477819981351477
TRMT1,10.049024288458991,9.970283489426187,0.07874079903280418,0.40670869670270426
SNRPD1,10.269163891483672,10.106559046675796,0.16260484480787518,0.04507838890604175
CCDC104,10.046479106201364,10.20062397986936,-0.15414487366799534,0.03867801752682628
LETMD1,10.034801035647503,10.206969539139081,-0.1721685034915783,0.037136815791625505
ELAC2,10.209268214936415,10.23600006144713,-0.026731846510715584,0.6394325866941523
FAM89B,10.266082542303998,10.170210176315557,0.09587236598844129,0.13935173475686774
GPATCH8,10.073333756068399,10.302157754283785,-0.22882399821538613,8.701616455810268e-05
CABC1,10.2977956532599,10.084198287436925,0.2135973658229755,0.010879873540596038
TAF10,10.248640199481523,10.1150064056988,0.13363379378272278,0.11594352851344576
USF1,10.404664690964804,10.15790532430807,0.24675936665673426,1.979788732682372e-06
TMEM111,10.369346919105928,10.09201110479598,0.27733581430994825,0.00015833888963009718
SMN2,10.219662974997581,10.137776016599517,0.08188695839806392,0.3052239901746971
AAGAB,10.157322277375432,10.236192736001142,-0.07887045862571007,0.1804662685050554
RABGAP1,10.067676657198142,10.251565183959336,-0.18388852676119427,0.014589636387853022
RPL39,10.154607689594316,9.880694940310866,0.27391274928345055,0.02230849340660241
PPP1R7,10.266596386858481,10.20459830586057,0.06199808099791149,0.2840326207773205
SPNS1,10.199424337648093,10.224339668501385,-0.02491533085329145,0.6421131591462652
TOPBP1,10.187368411746927,10.193525137722983,-0.0061567259760551,0.9303206371712304
DCAF15,10.01153204070957,10.05448159083799,-0.04294955012841939,0.6489081850646015
MDC1,10.229215010288863,10.099430394113146,0.12978461617571746,0.1413567583126432
DLK1,1.8285369618416494,4.745995748409188,-2.917458786567538,3.5131030600610347e-12
DGUOK,10.194150035252056,10.175393246461308,0.018756788790748047,0.7868604828871497
FUCA1,10.216458258115857,10.166164314624476,0.050293943491380944,0.4926666567604192
EHD2,9.732513928597452,10.00441880515401,-0.27190487655655815,0.03374664892668858
TRIM22,10.393092480098653,9.671862842495448,0.721229637603205,5.657763254203299e-07
PLEKHG3,9.930777616681777,10.24652808742173,-0.3157504707399532,0.00030725982912918344
RNMT,10.133195043712446,10.220422636486909,-0.08722759277446279,0.20358399569012364
KIAA1147,10.08290562807527,10.167321547705924,-0.0844159196306542,0.3208743212515592
EVPL,10.048469541902081,9.923389528902097,0.12508001299998384,0.3205243432090377
E2F4,10.239578266716945,10.198778614827235,0.04079965188971002,0.4816812081729257
RLIM,10.141501980400808,10.251337686473311,-0.10983570607250392,0.05897961844777889
STX6,10.16143333889997,10.255243867227778,-0.09381052832780767,0.10749286511044075
ABCA2,9.603062501184375,10.057021568257628,-0.45395906707325295,0.0011327909587461134
MRPS18A,10.374847586766888,10.06801927984344,0.30682830692344787,3.770561237521853e-05
RNF216,10.00092156070928,10.287636987617523,-0.28671542690824303,7.685805454031617e-06
PDIA5,9.947132381603216,10.079786705458092,-0.13265432385487586,0.1749576043181327
PDLIM5,10.156920951035934,10.081554968849634,0.07536598218629997,0.3893840245365253
LPIN2,10.076985524600365,10.176407825689626,-0.09942230108926076,0.1684267841921367
CFH,9.544370874900482,9.724438005649297,-0.18006713074881553,0.2864753739528341
HBA2,8.154518040470885,8.825070718290213,-0.6705526778193285,0.008021198392147957
FOXK1,9.833355482562695,10.185171901990076,-0.3518164194273812,0.0005372824752474417
PPIE,10.201887967839992,10.105005041959158,0.09688292588083414,0.18260668496293192
NELF,9.825763721696912,10.16387098996826,-0.3381072682713473,0.0008280317660982664
NOL6,10.299877930060129,10.15456226835043,0.14531566170969867,0.01690198244609845
MAPK8IP1,9.449637121100128,9.967667529589747,-0.5180304084896186,6.995593387566075e-05
CDK5RAP2,10.051590687253563,10.2311305109272,-0.17953982367363608,0.01802369335664799
ZNF117,9.79365814825661,9.92803543331423,-0.1343772850576208,0.38491499991379874
TMX1,10.256656920444714,10.151770186457519,0.10488673398719506,0.10298814945333389
WDR48,10.133590995817139,10.21383219025184,-0.08024119443470035,0.23483605994124573
RYBP,10.09838870662873,10.269726339097305,-0.1713376324685747,0.000962824339232238
GSK3B,9.985578379020923,10.305714268307975,-0.3201358892870516,5.8858252111960535e-08
SUV420H1,10.074412319958931,10.22721814811719,-0.15280582815825916,0.03686781320938588
FMNL3,10.011597729033435,10.167985082435008,-0.1563873534015734,0.08747499649717325
MRPL21,10.291871264094555,10.038709846862814,0.2531614172317411,0.004358653307370331
CCDC3,8.855198789471048,9.54871345026734,-0.693514660796291,0.0016390031013420873
HEATR1,10.102154941395602,10.221446349010595,-0.1192914076149929,0.07805410460235059
TYMS,10.099170238245128,9.790540582412238,0.30862965583289004,0.007852264858315664
MKKS,10.27620338411444,10.134038347068227,0.14216503704621353,0.03469501343292104
XPNPEP1,10.153785471142017,10.243811358766695,-0.09002588762467845,0.09679086208942161
CHMP2B,10.259732940121966,10.158762604914353,0.100970335207613,0.07822765841823222
ANKRD10,10.092333983767604,10.096816739819333,-0.004482756051729098,0.9592002025194499
SULF2,8.856811196634958,10.094747335623792,-1.2379361389888341,1.5152840447678892e-14
MICAL2,9.789653394631287,9.910172814040594,-0.1205194194093071,0.35846439375376304
PTPN6,10.324182390513242,10.109252867686282,0.2149295228269601,0.0013018418619188117
PARP6,10.202439742220747,10.118891225331694,0.08354851688905285,0.2870697980093419
FAM113A,9.998666038415024,10.166212218028841,-0.1675461796138169,0.044826035872230496
DLG3,10.26856274961509,10.140033556288072,0.12852919332701696,0.06443377503235809
ACAD9,10.251980642641627,10.194584813958596,0.05739582868303117,0.28727937127434655
CCAR1,10.168737209824247,10.226053977749379,-0.05731676792513163,0.3161650225876063
FBXW11,10.008484200736651,10.264533112673085,-0.25604891193643375,6.096939469370302e-05
C20orf4,10.143428137524989,10.256619037803734,-0.11319090027874523,0.017026646493510822
C2orf29,10.156889863839067,10.233740681639754,-0.07685081780068614,0.16456302380358
FAM54B,10.25736200560279,10.178442504501955,0.07891950110083457,0.16749626116078206
NEDD9,9.005216017362573,9.858390981976678,-0.8531749646141051,2.6769486901407257e-08
BTN3A2,10.348589852278115,9.849358217692021,0.4992316345860939,1.0003540637432757e-05
MTMR3,10.135450389730769,10.074436794261056,0.06101359546971352,0.5116643006325181
CLDND1,10.215442063334693,10.173850917273946,0.041591146060747874,0.5076878462578529
PSMG2,10.350872541240117,10.10542098271092,0.2454515585291972,0.00011358865586385037
SLC45A4,9.989101177344759,10.09432546531641,-0.10522428797165162,0.30923414402751526
SH3PXD2B,9.604601769527527,10.222687037621332,-0.6180852680938056,8.640958318414626e-10
RNASEH2A,10.081581894160283,9.969899377999104,0.11168251616117963,0.3233008177937815
EHMT1,10.028900694875244,10.225642170481164,-0.19674147560592026,0.0074541704874362385
DNMT3A,9.718333230663541,10.118943030264868,-0.4006097996013267,3.208052182298762e-05
USMG5,10.170207304843697,9.961360342646357,0.2088469621973399,0.05739976546107321
CLASP1,10.038111320700674,10.217679673783486,-0.1795683530828125,0.023293924527847617
MRPS25,10.251505733290779,10.10983505790577,0.14167067538500966,0.03966064529997248
NR1D2,10.093068561519747,10.18521474303071,-0.09214618151096232,0.20436486097397677
ZC3HAV1,10.29053379012046,10.14594000804444,0.14459378207602036,0.016686666834784564
AP1M1,10.016259484006088,10.171720934624028,-0.15546145061794014,0.028660069751265303
ATP6V0E2,10.117939377500763,10.049073933520148,0.06886544398061467,0.4489295256156055
TMEM50B,10.061475866170081,10.151805840671516,-0.09032997450143476,0.2589091293215472
P4HTM,10.277383716018184,10.066231674421221,0.21115204159696255,0.0024294278512680995
POLD4,10.304411651686495,9.995804521990932,0.30860712969556303,0.0004637686109305167
SRP54,10.26734619576483,10.176433443315426,0.09091275244940356,0.09579507983461391
TYROBP,10.361455060853173,9.534467422614387,0.8269876382387853,1.5137869459470972e-08
GPX8,9.73319876202378,10.222224887556985,-0.48902612553320424,2.831163829270842e-06
LRP6,9.537645593947603,10.199515159928058,-0.6618695659804548,1.3873275610811546e-10
TSR1,10.11295681275856,10.146620517443669,-0.03366370468510915,0.6468768331995407
ST6GALNAC6,10.084563505239373,10.103244712219185,-0.018681206979811904,0.8330944845657058
ZXDC,10.070368550446195,10.25938705914534,-0.18901850869914405,0.0003651998290457795
ANKRD28,10.194965532776113,10.140460400174812,0.0545051326013013,0.4558446176693338
PHF20L1,10.185708364020007,10.126723186035683,0.05898517798432401,0.429741058244667
PCGF5,10.265077483000232,10.10754613447405,0.1575313485261809,0.024843690494207427
MRPL47,10.276712090685725,10.076589069097475,0.2001230215882508,0.00707865520968292
PDZK1IP1,10.1511516854202,8.748361199843464,1.4027904855767357,1.7306831719360875e-09
JAGN1,10.314126280767194,10.096156416370468,0.21796986439672672,0.0018090483484610592
GALNT6,9.989690398817805,9.92360942694354,0.0660809718742641,0.5951715873371821
BTBD6,10.134122087962995,10.062409355287675,0.0717127326753193,0.36784895060414724
CLN3,10.379834056187535,10.052795870140212,0.32703818604732326,1.0304512539660472e-06
EPHB2,9.814329620825355,10.072485983960318,-0.2581563631349635,0.06212118725200618
TMED5,10.212448876499224,10.130008916006052,0.08243996049317204,0.19055163686057436
HOMER2,9.734910161409957,9.963090844999769,-0.22818068358981236,0.0642168898624681
RANBP9,10.242206538286691,10.155501407276606,0.08670513101008481,0.14004911270877154
LRBA,10.024516744011331,10.135826797858869,-0.11131005384753756,0.18944603723767675
TMEM41A,10.249232542147011,10.125573089835365,0.12365945231164588,0.05022270290771446
SRPK2,10.04673804787283,10.17968198688988,-0.13294393901704993,0.06232587182784998
MRPS27,10.044623493251628,10.14751574089862,-0.10289224764699156,0.18464151128105233
DNAJC13,10.10147203016304,10.206860316360084,-0.10538828619704432,0.10520494805370283
FAM50A,10.373407066226177,9.966875523823322,0.4065315424028544,1.2932369330686285e-06
NOP14,10.244307666240692,10.11922155901046,0.1250861072302314,0.0542687789046779
COG4,10.191423486674397,10.145689418917394,0.04573406775700306,0.45954245829787876
SRGAP2,9.804712367350156,10.156651775866859,-0.3519394085167029,0.0006155019172641915
SETD1A,10.0472676518353,10.238681050239888,-0.19141339840458826,0.000996919004058255
UQCC,10.06748017037131,10.146907365289968,-0.07942719491865802,0.31183048670967817
CASP4,10.198357403814743,9.918775700044627,0.27958170377011626,0.009005907485388048
PMPCA,10.233442217619961,10.126444945603767,0.10699727201619424,0.11641694253565273
ZNF362,9.945629619598229,10.222783911076553,-0.2771542914783236,5.7035468609576285e-05
DOK5,9.751638479425672,9.37434946160393,0.3772890178217416,0.07800765085584448
SARNP,10.216892296807565,10.144353214295647,0.0725390825119181,0.2414188714794991
GPC4,9.16749320425895,9.844516762555296,-0.6770235582963462,0.001697880770644574
CLIP3,9.2530992106305,9.951058413081883,-0.6979592024513828,5.189660892785975e-06
DEFB1,9.10917998477943,8.093830098864935,1.015349885914496,0.0017682418066993
OXR1,10.131356128872643,10.093874335178528,0.03748179369411453,0.6385502223125962
C14orf147,10.28934433410425,10.043284339469398,0.24605999463485162,0.0014276451681501593
DNAJC3,10.079795699766326,10.172589522886643,-0.09279382312031714,0.18940182692098412
ERAP1,10.23855352956279,9.936991674770804,0.30156185479198605,0.0036405001487519826
NFKB2,10.222489426680973,10.036030549326046,0.1864588773549265,0.02578176387607166
RRP1B,9.959589578005888,10.22346007145305,-0.26387049344716296,0.0003561360197136812
SNRPF,10.061232513713835,10.084397678866614,-0.02316516515277911,0.7926720089609907
FAM21C,10.125514017254512,10.167869635987971,-0.04235561873345972,0.4998769634965985
NUP93,10.102526195511476,10.167689147331824,-0.06516295182034781,0.32135136603621617
KIAA1737,10.057317599505835,10.17074865638043,-0.11343105687459598,0.09869111395709985
TPRA1,10.253673517924609,10.144904521924591,0.10876899600001799,0.05071497634237386
INSR,9.993258111919737,10.112771730694826,-0.11951361877508937,0.15249385541200292
LRRC37A16P,10.230699653923022,10.094286731668008,0.13641292225501367,0.06065340920711482
URM1,10.215388764836929,10.125205089552802,0.09018367528412696,0.18092741284690553
OTUD4,10.261923884019824,10.08431240680653,0.1776114772132935,0.01001053725894411
ZBED1,10.036191694712711,10.127802446343226,-0.09161075163051535,0.263321642781182
ATP5D,10.339195944571046,9.921541330156755,0.41765461441429075,2.3225233097540438e-05
MOAP1,10.065439997741658,10.175661532339848,-0.11022153459819073,0.11404621472152468
FAM189B,10.099143747587915,10.150205472219678,-0.05106172463176328,0.46978725093528206
SSH3,10.214261965699007,10.064303572428768,0.1499583932702393,0.056884244520988864
GOT1,10.139228887218774,10.071157083733631,0.06807180348514308,0.4341670221738765
SNX9,10.176952470670543,10.116971814622131,0.05998065604841152,0.40384005640497933
HPS1,10.158110201895646,10.118716494920202,0.039393706975443976,0.5892618371271559
SBF1,9.92099333929575,10.130021677706628,-0.20902833841087798,0.025917240092684847
TLE3,9.915600537136005,10.185090735032645,-0.26949019789664064,0.001291767753176304
TMEM115,10.177501576814056,10.174108626804344,0.003392950009711626,0.9511195148078524
RFC1,10.108300792007288,10.182788635820023,-0.07448784381273477,0.24153550056076967
NAPRT1,10.071335501065992,9.639844991507104,0.4314905095588877,0.0063334952605617265
MRPS5,10.262106853813597,10.142172094914715,0.11993475889888217,0.011849126316311832
GAS1,9.509683773855707,9.747553156516926,-0.23786938266121815,0.178223519721606
SMO,9.420968972646863,10.151738572289501,-0.7307695996426382,7.79430231869583e-09
TRIM33,10.057244697864018,10.158210997628322,-0.10096629976430371,0.1506822220453177
CDK9,10.164530898603493,10.17532898806059,-0.010798089457097149,0.8508676328132364
CLK1,10.072747695400384,10.09839592444918,-0.025648229048796267,0.74667277909458
RGS10,10.121977815441051,9.827182534858814,0.29479528058223714,0.0237576791000618
NDUFA3,10.055523860874994,9.932705071297475,0.12281878957751857,0.2681042866305516
TOR3A,10.253853730112134,10.08057447905018,0.1732792510619543,0.010909802174302163
CERK,9.71016364512618,10.198084932177089,-0.4879212870509093,3.413786187916987e-07
KLHDC2,10.113989012426995,10.161486793723723,-0.04749778129672855,0.48885888645557796
ARPC5L,10.327061031765034,10.034703136386538,0.29235789537849577,4.268962502642252e-05
KRCC1,10.26503041114798,9.980226151979442,0.28480425916853847,0.000835369963815382
TRIP10,10.142914603825254,10.068880405166961,0.07403419865829264,0.3511569918103179
ASNS,10.265116664874451,9.934480833071893,0.3306358318025584,0.000407941918186322
FARSB,10.106390461359435,10.183834899120974,-0.07744443776153886,0.20179351456444572
KAT5,10.166059525910153,10.176573759475394,-0.010514233565240616,0.8458512484651924
TCEAL8,10.040012663512666,10.155657449749059,-0.11564478623639296,0.14114842675273417
AMY1A,6.288464442558215,5.682753984526639,0.6057104580315764,0.10506896993661062
UBE2G1,10.07683944680899,10.181170124969645,-0.10433067816065567,0.08439629207272929
PRKAA1,10.152727828263044,10.160169557478056,-0.007441729215011961,0.896488932099245
PPP1R12A,10.07142471597225,10.200047574255612,-0.12862285828336084,0.027113265215640267
PIM1,9.788814615889137,10.01150087874757,-0.22268626285843318,0.05843447588593106
WDR11,10.055507682507635,10.202062520050948,-0.146554837543313,0.019431175383940683
MRPL28,10.18605619548669,10.062800213574613,0.12325598191207732,0.10415484153609221
KCTD3,10.08430879156269,10.173510368574137,-0.0892015770114476,0.21181753193875627
PPM1A,10.08543452542622,10.217529313307388,-0.13209478788116868,0.011037688011399354
ZNF609,9.950773114300665,10.193148841676896,-0.24237572737623125,0.0008315089236663348
CMAS,9.947325514288046,9.956308548839715,-0.008983034551668823,0.9196136066941885
CUEDC2,10.125699534102925,10.137247771336705,-0.011548237233780512,0.8715151757274883
C1orf93,9.989931278267017,10.081486953916071,-0.09155567564905454,0.3647755715868718
ITGA5,9.733086372609975,9.90144495867042,-0.16835858606044418,0.1264429427045045
OLFML3,9.452512144238518,9.973849832877292,-0.5213376886387735,6.474189623104837e-05
BECN1,10.158008757186957,10.168601117312077,-0.010592360125119882,0.8489351391639527
TIMM8B,10.076984996118385,9.933485546359341,0.1434994497590445,0.19299376607922655
SELS,10.217836233532825,10.045925779664826,0.17191045386799964,0.023762051395357198
KIAA0146,10.107365038315756,10.189685170987069,-0.08232013267131322,0.11807719929415839
IL1RAP,9.796520226329045,9.856815236472338,-0.060295010143292416,0.6485728136259816
MPRIP,9.818574930273728,10.262462797783705,-0.4438878675099769,1.3959156745506293e-10
NUCB2,9.951772553949805,10.048605824496088,-0.09683327054628244,0.32774246808151153
IKBKB,10.184464393640102,10.01578430547811,0.16868008816199165,0.02956683319212436
TMEM63B,10.158503730186405,10.08730712181868,0.07119660836772468,0.32142272969619434
AFAP1L2,8.640451767702846,9.737000026895993,-1.0965482591931472,1.7828820969214984e-08
DYRK1B,9.779534054982843,10.02335915495292,-0.24382509997007773,0.013496051169726265
RCOR1,10.0268792895066,10.144307371965642,-0.11742808245904257,0.11747615900222487
KLHL9,10.070254886085179,10.104108915870471,-0.03385402978529228,0.6843716203316195
ZNF252,10.07715230498684,10.064137731540288,0.01301457344655077,0.8826988052170315
TSTD1,10.212506055458725,9.858713322333607,0.3537927331251183,0.0008987129942181911
PHRF1,9.955613690837566,10.143242348939804,-0.18762865810223772,0.022409774179090167
TMEM141,10.078246685740366,9.876070593464053,0.2021760922763125,0.08998925649113695
PRDM2,9.957055785823085,10.172761628270068,-0.2157058424469831,0.003232951405968551
VPS25,10.059118360218047,10.126959203031467,-0.0678408428134194,0.34651857250365303
MTX2,10.372929082247838,10.006662181549945,0.3662669006978927,2.7333979422422178e-08
CD320,9.989874578884153,9.951656504833444,0.038218074050709205,0.7016464423844077
PHKB,10.139698317359402,10.104058664456712,0.03563965290268989,0.6073623868244343
CSF1R,9.98589097063982,9.516857698100686,0.46903327253913396,0.001966257930786428
CTXN1,9.656293213787487,9.855571715653925,-0.1992785018664378,0.14873029655655903
TM7SF2,9.666661007077227,10.038893038100312,-0.3722320310230849,0.0019232923128795468
MAP2K3,10.207080210905152,10.091326201915766,0.11575400898938604,0.05567520800814449
IFT122,9.81533925972938,10.165631055567202,-0.35029179583782266,2.331964653454472e-05
UXS1,10.13224006968676,10.146985528060112,-0.014745458373351283,0.8005394306346186
FNDC3A,9.89264227033938,10.1807508164602,-0.2881085461208208,7.751064519970374e-05
ALKBH7,10.122980838274714,9.831154427374916,0.2918264108997981,0.008758574423764025
GTPBP2,10.211969916722868,10.02636609215198,0.18560382457088842,0.01239320752914185
PCF11,10.106576358942888,10.12526038621191,-0.018684027269021186,0.7765346704642314
ZNF618,9.8508561669535,10.172217762908812,-0.32136159595531133,0.00015583249802241645
ABCC4,9.919324780899704,9.795740586589224,0.12358419431047984,0.3468890803064961
NUDT5,10.28379652787859,9.965403546351986,0.31839298152660334,6.289297031480303e-05
EHD4,10.151920892466366,10.123294352999384,0.028626539466982237,0.6302850181994754
LSM12,10.168717114908365,10.117383126568296,0.05133398834006897,0.39776103054799317
PMF1,10.257049778608371,10.041724184665533,0.215325593942838,0.0025508767874261257
DLAT,10.133439417716968,10.092735906058714,0.04070351165825414,0.5717953636730346
ARMC10,10.231316931210674,10.067847513578707,0.16346941763196732,0.009202226901060075
YIPF5,10.146344502171111,10.13339150971918,0.012952992451930712,0.8234971414074321
MGST2,10.207272148196026,9.919672733941736,0.2875994142542897,0.0016148126836853605
CTTNBP2NL,9.984492736200421,10.161369469856869,-0.17687673365644763,0.00730821704667342
UBA3,10.236228581002191,10.093992110784033,0.14223647021815822,0.011631581259818363
TP53BP1,9.933798075626765,10.169249093457687,-0.23545101783092193,0.000585307555559473
ZNF33A,9.885088568780027,10.135036413589857,-0.2499478448098298,0.0012088230175931435
ZNF22,10.031932806678702,10.13558022735302,-0.10364742067431898,0.15308480961133458
TOP1MT,10.035800508261476,9.9524836238777,0.08331688438377505,0.4201356787201346
H2AFY2,9.457390734417315,10.107377485104031,-0.6499867506867165,2.462573537287552e-06
CEBPD,10.093141265628038,9.790293996418805,0.30284726920923255,0.013076710841360353
CSTF1,10.099586989652126,10.164977613959918,-0.06539062430779197,0.2209256704403741
MAP2K1,10.19039450218357,10.111098787501632,0.07929571468193863,0.15784475306781584
TUBB3,9.322557195742629,9.843295239365444,-0.5207380436228153,0.0010551851469914563
ACADM,10.217768805658666,10.046540169581057,0.1712286360776094,0.016789982872502798
